,Unnamed: 0,Unnamed: 0.1,exam_numname,mes_sub_id,mes_sub_name,exam_term,exam_type,exam_sdate,mes_StudentID,mes_Score,mes_Z_Score,mes_T_Score,mes_dengdi,bf_StudentID,cla_Name,cla_id
2889,2889,43654,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14532,79.0,-0.2679551,77.85636,0.6846846999999999,14532.0,白-高二(06),906.0
2890,2890,43655,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14533,84.0,0.45308770000000004,83.6247,0.32657659999999994,14533.0,白-高二(06),906.0
2891,2891,43656,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14540,81.0,0.02046203,80.1637,0.5765766,14540.0,白-高二(06),906.0
2892,2892,43657,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14599,83.0,0.30887919999999996,82.47103,0.4617117,14599.0,白-高二(06),906.0
2893,2893,43658,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14602,81.0,0.02046203,80.1637,0.5743243,14602.0,白-高二(06),906.0
2894,2894,43659,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14605,82.0,0.1646706,81.31737,0.48198199999999997,14605.0,白-高二(06),906.0
2895,2895,43660,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14607,88.0,1.029922,88.23937,0.1171171,14607.0,白-高二(06),906.0
2896,2896,43661,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14608,79.0,-0.2679551,77.85636,0.6824324,14608.0,白-高二(06),906.0
2897,2897,43662,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14615,77.0,-0.5563722,75.54902,0.7635135000000001,14615.0,白-高二(06),906.0
2898,2898,43663,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14621,79.0,-0.2679551,77.85636,0.6801802,14621.0,白-高二(06),906.0
2899,2899,43664,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14635,86.0,0.7415048000000001,85.93204,0.19819820000000002,14635.0,白-高二(06),906.0
2900,2900,44267,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14641,83.0,0.30887919999999996,82.47103,0.4662162,14641.0,白-高二(06),906.0
2901,2901,44268,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14649,76.0,-0.7005808000000001,74.39536,0.777027,14649.0,白-高二(06),906.0
2902,2902,44269,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14652,83.0,0.30887919999999996,82.47103,0.4684685000000001,14652.0,白-高二(06),906.0
2903,2903,44270,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14657,72.0,-1.277415,69.78068,0.9099099,14657.0,白-高二(06),906.0
2904,2904,44271,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14673,82.0,0.1646706,81.31737,0.47747749999999994,14673.0,白-高二(06),906.0
2905,2905,44272,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14675,89.0,1.174131,89.39304,0.1036036,14675.0,白-高二(06),906.0
2906,2906,44273,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14685,78.0,-0.41216369999999997,76.70269,0.6869369000000001,14685.0,白-高二(06),906.0
2907,2907,44274,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14696,86.0,0.7415048000000001,85.93204,0.19594589999999998,14696.0,白-高二(06),906.0
2908,2908,44275,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14709,74.0,-0.9889979,72.08802,0.8468468000000001,14709.0,白-高二(06),906.0
2909,2909,44276,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14730,88.0,1.029922,88.23937,0.11486489999999999,14730.0,白-高二(06),906.0
2910,2910,44277,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14742,77.0,-0.5563722,75.54902,0.7612613,14742.0,白-高二(06),906.0
2911,2911,44278,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14744,82.0,0.1646706,81.31737,0.5,14744.0,白-高二(06),906.0
2912,2912,44279,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14747,85.0,0.5972963000000001,84.77837,0.3018018,14747.0,白-高二(06),906.0
2913,2913,44280,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14752,81.0,0.02046203,80.1637,0.5788288,14752.0,白-高二(06),906.0
2914,2914,44281,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14754,72.0,-1.277415,69.78068,0.9076576999999999,14754.0,白-高二(06),906.0
2915,2915,44282,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14757,89.0,1.174131,89.39304,0.1058559,14757.0,白-高二(06),906.0
2916,2916,44283,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14778,89.0,1.174131,89.39304,0.10810810000000001,14778.0,白-高二(06),906.0
2917,2917,44284,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14805,76.0,-0.7005808000000001,74.39536,0.7747748000000001,14805.0,白-高二(06),906.0
2918,2918,44285,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14809,87.0,0.8857134,87.08570999999998,0.1779279,14809.0,白-高二(06),906.0
2919,2919,44286,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14820,82.0,0.1646706,81.31737,0.5022523,14820.0,白-高二(06),906.0
2920,2920,44287,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14824,68.0,-1.8542490000000005,65.16601,0.9481982,14824.0,白-高二(06),906.0
2921,2921,44288,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14845,80.0,-0.1237465,79.01003,0.5900901,14845.0,白-高二(06),906.0
2922,2922,44289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14851,75.0,-0.8447894,73.24168,0.8310811,14851.0,白-高二(06),906.0
2923,2923,44290,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14853,70.0,-1.565832,67.47334000000001,0.9256757,14853.0,白-高二(06),906.0
2924,2924,44291,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14862,84.0,0.45308770000000004,83.6247,0.3333333,14862.0,白-高二(06),906.0
2925,2925,44292,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14877,87.0,0.8857134,87.08570999999998,0.1801802,14877.0,白-高二(06),906.0
2926,2926,44293,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14514,74.0,-1.017741,71.85808,0.8716216,14514.0,白-高二(05),905.0
2927,2927,44294,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14515,81.0,-0.03356581,79.73148,0.5337838,14515.0,白-高二(05),905.0
2928,2928,44295,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14519,82.0,0.1070306,80.85625,0.5247748000000001,14519.0,白-高二(05),905.0
2929,2929,44296,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14527,77.0,-0.5959514,75.23239000000002,0.7545045,14527.0,白-高二(05),905.0
2930,2930,44297,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14552,88.0,0.950609,87.60486999999998,0.1824324,14552.0,白-高二(05),905.0
2931,2931,44298,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14564,81.0,-0.03356581,79.73148,0.536036,14564.0,高二未分班,945.0
2932,2932,44299,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14568,92.0,1.512995,92.10396,0.06306306,14568.0,白-高二(05),905.0
2933,2933,44300,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14572,76.0,-0.7365478,74.10762,0.8085585999999999,14572.0,白-高二(05),905.0
2934,2934,44301,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14574,84.0,0.3882234000000001,83.10579,0.3671171,14574.0,白-高二(05),905.0
2935,2935,44302,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14580,85.0,0.5288198000000001,84.23056,0.295045,14580.0,白-高二(05),905.0
2936,2936,44303,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14594,87.0,0.8100126,86.4801,0.19819820000000002,14594.0,白-高二(05),905.0
2937,2937,44304,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14596,80.0,-0.17416220000000002,78.6067,0.6328829,14596.0,白-高二(05),905.0
2938,2938,44305,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14600,90.0,1.231802,89.85441999999998,0.09684685,14600.0,白-高二(05),905.0
2939,2939,44306,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14613,71.0,-1.43953,68.48376,0.9099099,14613.0,白-高二(05),905.0
2940,2940,44307,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14617,84.0,0.3882234000000001,83.10579,0.3693694,14617.0,白-高二(05),905.0
2941,2941,44308,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14650,84.0,0.3882234000000001,83.10579,0.3716216,14650.0,白-高二(05),905.0
2942,2942,44309,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14662,85.0,0.5288198000000001,84.23056,0.2972973,14662.0,白-高二(05),905.0
2943,2943,44310,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14684,70.0,-1.580126,67.35899,0.9324324,14684.0,白-高二(05),905.0
2944,2944,44311,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14694,87.0,0.8100126,86.4801,0.19594589999999998,14694.0,白-高二(05),905.0
2945,2945,44312,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14698,77.0,-0.5959514,75.23239000000002,0.7702703000000001,14698.0,白-高二(05),905.0
2946,2946,44313,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14705,89.0,1.091205,88.72964,0.1171171,14705.0,白-高二(05),905.0
2947,2947,44314,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14718,82.0,0.1070306,80.85625,0.509009,14718.0,白-高二(05),905.0
2948,2948,44315,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14721,80.0,-0.17416220000000002,78.6067,0.6283784,14721.0,白-高二(05),905.0
2949,2949,44316,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14723,85.0,0.5288198000000001,84.23056,0.29954949999999997,14723.0,白-高二(05),905.0
2950,2950,44317,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14731,80.0,-0.17416220000000002,78.6067,0.6306305999999999,14731.0,白-高二(05),905.0
2951,2951,44318,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14745,86.0,0.6694161999999999,85.35533000000002,0.2545045,14745.0,白-高二(05),905.0
2952,2952,44319,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14748,93.0,1.653591,93.22873,0.02027027,14748.0,白-高二(05),905.0
2953,2953,44320,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14755,82.0,0.1070306,80.85625,0.5022523,14755.0,白-高二(05),905.0
2954,2954,51434,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14770,89.0,1.091205,88.72964,0.12162160000000001,14770.0,白-高二(05),905.0
2955,2955,51435,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14775,92.0,1.512995,92.10396,0.04954955,14775.0,白-高二(05),905.0
2956,2956,51436,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14779,65.0,-2.2831080000000004,61.73513000000001,0.9797296999999998,14779.0,白-高二(05),905.0
2957,2957,51437,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14785,82.0,0.1070306,80.85625,0.5045045,14785.0,白-高二(05),905.0
2958,2958,51438,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14808,83.0,0.24762699999999999,81.98102,0.4234234000000001,14808.0,白-高二(05),905.0
2959,2959,51439,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14811,82.0,0.1070306,80.85625,0.5,14811.0,白-高二(05),905.0
2960,2960,51440,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14816,89.0,1.091205,88.72964,0.1193694,14816.0,白-高二(05),905.0
2961,2961,51441,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14828,92.0,1.512995,92.10396,0.0518018,14828.0,白-高二(05),905.0
2962,2962,51442,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14831,85.0,0.5288198000000001,84.23056,0.29279279999999996,14831.0,白-高二(05),905.0
2963,2963,51443,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14841,83.0,0.24762699999999999,81.98102,0.4211712,14841.0,白-高二(05),905.0
2964,2964,51444,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14843,79.0,-0.3147586,77.48193,0.6756757,14843.0,白-高二(05),905.0
2965,2965,51445,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14866,79.0,-0.3147586,77.48193,0.6779279,14866.0,白-高二(05),905.0
2966,2966,51446,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14867,82.0,0.1070306,80.85625,0.5067568,14867.0,白-高二(05),905.0
2967,2967,51447,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14868,73.0,-1.1583370000000002,70.73331,0.8783784,14868.0,白-高二(05),905.0
2968,2968,51448,2017学年度第一学期期末总评,1.0,语文,2017-2018-1,5,2018/1/23 00:00:00,14882,75.0,-0.8771441999999999,72.98285,0.8198198,14882.0,白-高二(05),905.0
2969,2969,51449,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14514,75.0,-0.7582109,73.93431,0.7702703000000001,14514.0,白-高二(05),905.0
2970,2970,51450,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14515,93.0,1.542329,92.33863000000001,0.0518018,14515.0,白-高二(05),905.0
2971,2971,51451,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14519,88.0,0.9032899999999999,87.22632,0.20495500000000005,14519.0,白-高二(05),905.0
2972,2972,51452,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14527,73.0,-1.0138260000000001,71.88939,0.8445946,14527.0,白-高二(05),905.0
2973,2973,51453,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14552,78.0,-0.3747876,77.0017,0.6418919,14552.0,白-高二(05),905.0
2974,2974,51454,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14564,65.0,-2.0362880000000003,63.70969,0.9684685,14564.0,高二未分班,945.0
2975,2975,51455,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14568,94.0,1.670137,93.36109,0.04279279,14568.0,白-高二(05),905.0
2976,2976,51456,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14572,74.0,-0.8860186999999999,72.91185,0.8085585999999999,14572.0,白-高二(05),905.0
2977,2977,51457,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14574,76.0,-0.6304031999999999,74.95676999999998,0.7342342,14574.0,白-高二(05),905.0
2978,2978,51458,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14580,87.0,0.7754821999999999,86.20385999999998,0.23198200000000002,14580.0,白-高二(05),905.0
2979,2979,51459,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14594,85.0,0.5198667,84.15894,0.3175676,14594.0,白-高二(05),905.0
2980,2980,51460,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14596,70.0,-1.39725,68.822,0.9099099,14596.0,白-高二(05),905.0
2981,2981,51461,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14600,80.0,-0.1191721,79.04661999999998,0.5563063,14600.0,白-高二(05),905.0
2982,2982,51462,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14613,93.0,1.542329,92.33863000000001,0.06306306,14613.0,白-高二(05),905.0
2983,2983,51463,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14617,85.0,0.5198667,84.15894,0.3468468,14617.0,白-高二(05),905.0
2984,2984,51464,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14650,68.0,-1.6528650000000005,66.77708,0.9414414000000001,14650.0,白-高二(05),905.0
2985,2985,51465,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14662,77.0,-0.5025954,75.97924,0.704955,14662.0,白-高二(05),905.0
2986,2986,51466,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14684,75.0,-0.7582109,73.93431,0.7837838,14684.0,白-高二(05),905.0
2987,2987,51467,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14694,86.0,0.6476745,85.1814,0.2522523,14694.0,白-高二(05),905.0
2988,2988,51468,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14698,73.0,-1.0138260000000001,71.88939,0.8513514000000001,14698.0,白-高二(05),905.0
2989,2989,51469,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14705,86.0,0.6476745,85.1814,0.2545045,14705.0,白-高二(05),905.0
2990,2990,51470,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14718,84.0,0.39205890000000004,83.13646999999997,0.3603604,14718.0,白-高二(05),905.0
2991,2991,51471,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14721,79.0,-0.2469799,78.02416,0.6058559,14721.0,白-高二(05),905.0
2992,2992,51472,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14723,90.0,1.158906,89.27125,0.1103604,14723.0,白-高二(05),905.0
2993,2993,51473,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14731,80.0,-0.1191721,79.04661999999998,0.536036,14731.0,白-高二(05),905.0
2994,2994,51474,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14745,77.0,-0.5025954,75.97924,0.7027026999999999,14745.0,白-高二(05),905.0
2995,2995,51475,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14748,69.0,-1.525058,67.79954000000001,0.9346846999999999,14748.0,白-高二(05),905.0
2996,2996,51476,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14755,76.0,-0.6304031999999999,74.95676999999998,0.7162162,14755.0,白-高二(05),905.0
2997,2997,51477,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14770,75.0,-0.7582109,73.93431,0.7815314999999999,14770.0,白-高二(05),905.0
2998,2998,51478,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14775,84.0,0.39205890000000004,83.13646999999997,0.36261259999999995,14775.0,白-高二(05),905.0
2999,2999,51479,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14779,78.0,-0.3747876,77.0017,0.6171171,14779.0,白-高二(05),905.0
3000,3000,51480,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14785,84.0,0.39205890000000004,83.13646999999997,0.35360359999999996,14785.0,白-高二(05),905.0
3001,3001,51481,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14808,80.0,-0.1191721,79.04661999999998,0.5337838,14808.0,白-高二(05),905.0
3002,3002,51482,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14811,68.0,-1.6528650000000005,66.77708,0.9436937,14811.0,白-高二(05),905.0
3003,3003,51483,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14816,84.0,0.39205890000000004,83.13646999999997,0.3558559,14816.0,白-高二(05),905.0
3004,3004,51484,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14828,95.0,1.7979439999999998,94.38355,0.02477477,14828.0,白-高二(05),905.0
3005,3005,51485,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14831,74.0,-0.8860186999999999,72.91185,0.795045,14831.0,白-高二(05),905.0
3006,3006,51486,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14841,85.0,0.5198667,84.15894,0.35135140000000004,14841.0,白-高二(05),905.0
3007,3007,51487,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14843,82.0,0.1364434,81.09155,0.4752252,14843.0,白-高二(05),905.0
3008,3008,51488,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14866,82.0,0.1364434,81.09155,0.47747749999999994,14866.0,白-高二(05),905.0
3009,3009,51489,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14867,83.0,0.2642512,82.11401,0.4617117,14867.0,白-高二(05),905.0
3010,3010,51490,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14868,68.0,-1.6528650000000005,66.77708,0.9459459000000001,14868.0,白-高二(05),905.0
3011,3011,51491,2017学年度第一学期期末总评,2.0,数学,2017-2018-1,5,2018/1/23 00:00:00,14882,71.0,-1.269442,69.84447,0.8986485999999999,14882.0,白-高二(05),905.0
3012,3012,51492,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14514,69.0,-1.710041,66.31967,0.9414414000000001,14514.0,白-高二(05),905.0
3013,3013,51493,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14515,89.0,1.174131,89.39304,0.08558559,14515.0,白-高二(05),905.0
3014,3014,51494,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14519,78.0,-0.41216369999999997,76.70269,0.7027026999999999,14519.0,白-高二(05),905.0
3015,3015,51495,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14527,70.0,-1.565832,67.47334000000001,0.9301802,14527.0,白-高二(05),905.0
3016,3016,51496,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14552,82.0,0.1646706,81.31737,0.5157657999999999,14552.0,白-高二(05),905.0
3017,3017,51497,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14564,78.0,-0.41216369999999997,76.70269,0.7004505,14564.0,高二未分班,945.0
3018,3018,51498,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14568,91.0,1.462548,91.70038000000001,0.0472973,14568.0,白-高二(05),905.0
3019,3019,51499,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14572,75.0,-0.8447894,73.24168,0.8378378000000001,14572.0,白-高二(05),905.0
3020,3020,51500,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14574,75.0,-0.8447894,73.24168,0.8400901,14574.0,白-高二(05),905.0
3021,3021,51501,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14580,85.0,0.5972963000000001,84.77837,0.3040541,14580.0,白-高二(05),905.0
3022,3022,51502,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14594,85.0,0.5972963000000001,84.77837,0.30630630000000003,14594.0,白-高二(05),905.0
3023,3023,51503,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14596,81.0,0.02046203,80.1637,0.5855855999999999,14596.0,白-高二(05),905.0
3024,3024,51504,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14600,83.0,0.30887919999999996,82.47103,0.4707207000000001,14600.0,白-高二(05),905.0
3025,3025,51505,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14613,68.0,-1.8542490000000005,65.16601,0.9527027,14613.0,白-高二(05),905.0
3026,3026,51506,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14617,81.0,0.02046203,80.1637,0.5833333,14617.0,白-高二(05),905.0
3027,3027,51507,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14650,82.0,0.1646706,81.31737,0.472973,14650.0,白-高二(05),905.0
3028,3028,51508,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14662,89.0,1.174131,89.39304,0.1103604,14662.0,白-高二(05),905.0
3029,3029,51509,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14684,82.0,0.1646706,81.31737,0.4752252,14684.0,白-高二(05),905.0
3030,3030,51510,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14694,87.0,0.8857134,87.08570999999998,0.1914414,14694.0,白-高二(05),905.0
3031,3031,51511,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14698,58.0,-3.296335,53.62931999999999,0.990991,14698.0,白-高二(05),905.0
3032,3032,51512,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14705,86.0,0.7415048000000001,85.93204,0.19369370000000002,14705.0,白-高二(05),905.0
3033,3033,51513,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14718,81.0,0.02046203,80.1637,0.5810811,14718.0,白-高二(05),905.0
