,mes_TestID,exam_number,exam_numname,mes_sub_id,mes_sub_name,exam_term,exam_type,exam_sdate,mes_StudentID,mes_Score,mes_Z_Score,mes_T_Score,mes_dengdi
51642,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14718,85.0,0.5223436,84.17875,0.3468468
51643,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14721,79.0,-0.2401349,78.07892,0.6644144000000001
51644,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14723,86.0,0.6494233,85.19539,0.2454955
51645,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14731,81.0,0.01402457,80.1122,0.5765766
51646,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14745,74.0,-0.8755337,72.99573000000001,0.8108108
51647,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14748,86.0,0.6494233,85.19539,0.24324320000000002
51648,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14755,76.0,-0.6213741999999999,75.02901,0.7522523
51649,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14770,91.0,1.284822,90.27858,0.08108108
51650,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14775,90.0,1.157742,89.26194,0.08558559
51651,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14779,69.0,-1.510932,67.91254,0.9121621999999999
51652,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14785,81.0,0.01402457,80.1122,0.5788288
51653,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14808,84.0,0.3952638,83.16211,0.3716216
51654,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14811,89.0,1.0306629999999999,88.2453,0.1554054
51655,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14816,87.0,0.7765031,86.21202,0.24099099999999998
51656,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14828,84.0,0.3952638,83.16211,0.3671171
51657,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14831,76.0,-0.6213741999999999,75.02901,0.7545045
51658,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14841,79.0,-0.2401349,78.07892,0.6621621999999999
51659,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14843,83.0,0.2681841,82.14546999999999,0.4527027
51660,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14866,67.0,-1.7650919999999999,65.87926,0.9436937
51661,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14867,88.0,0.9035828000000001,87.22865999999999,0.1576577
51662,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14868,80.0,-0.1130552,79.09555999999999,0.5900901
51663,140157,289,2017学年度第一学期期末总评,6.0,生物,2017-2018-1,5,2018/1/23 00:00:00,14882,73.0,-1.002613,71.9791,0.8648648999999999
51664,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14514,78.0,-0.4268760999999999,76.58499,0.6891892
51665,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14515,86.0,0.6246246,84.99699,0.2725225
51666,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14519,84.0,0.3617494,82.89399999999999,0.38738740000000005
51667,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14527,82.0,0.09887422,80.79099000000001,0.49774769999999996
51668,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14552,81.0,-0.03256337,79.73949,0.5563063
51669,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14564,85.0,0.493187,83.9455,0.295045
51670,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14568,94.0,1.676125,93.40899999999999,0.03153153
51671,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14572,74.0,-0.9526264999999999,72.37899,0.8603603999999999
51672,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14574,89.0,1.018937,88.1515,0.12162160000000001
51673,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14580,79.0,-0.2954386,77.63649000000001,0.6396396
51674,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14594,88.0,0.8874996999999999,87.1,0.2027027
51675,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14596,84.0,0.3617494,82.89399999999999,0.41666670000000006
51676,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14600,76.0,-0.6897513000000001,74.48199,0.7972973000000001
51677,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14613,72.0,-1.215502,70.27599000000001,0.8941440999999999
51678,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14617,85.0,0.493187,83.9455,0.2972973
51679,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14650,74.0,-0.9526264999999999,72.37899,0.8648648999999999
51680,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14662,82.0,0.09887422,80.79099000000001,0.5202703
51681,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14684,74.0,-0.9526264999999999,72.37899,0.8626126000000001
51682,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14694,92.0,1.41325,91.306,0.07207207
51683,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14698,69.0,-1.6098139999999999,67.12148,0.9279279
51684,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14705,88.0,0.8874996999999999,87.1,0.20495500000000003
51685,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14718,78.0,-0.4268760999999999,76.58499,0.7072071999999999
51686,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14721,79.0,-0.2954386,77.63649000000001,0.6373873999999999
51687,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14723,83.0,0.23031179999999998,81.84249,0.4279279
51688,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14731,75.0,-0.8211889000000001,73.43049,0.8018018
51689,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14745,76.0,-0.6897513000000001,74.48199,0.7995495
51690,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14748,84.0,0.3617494,82.89399999999999,0.41891890000000004
51691,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14755,82.0,0.09887422,80.79099000000001,0.518018
51692,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14770,73.0,-1.084064,71.32748000000001,0.8671171
51693,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14775,93.0,1.5446879999999998,92.3575,0.04054054
51694,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14779,71.0,-1.3469389999999999,69.22449,0.8986485999999999
51695,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14785,79.0,-0.2954386,77.63649000000001,0.6351351
51696,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14808,80.0,-0.164001,78.688,0.6261260999999999
51697,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14811,94.0,1.676125,93.40899999999999,0.03378378
51698,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14816,88.0,0.8874996999999999,87.1,0.2072072
51699,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14828,89.0,1.018937,88.1515,0.1193694
51700,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14831,73.0,-1.084064,71.32748000000001,0.8693694
51701,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14841,90.0,1.150375,89.20299999999999,0.1171171
51702,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14843,81.0,-0.03256337,79.73949,0.536036
51703,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14866,64.0,-2.267002,61.863980000000005,0.9797296999999998
51704,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14867,76.0,-0.6897513000000001,74.48199,0.795045
51705,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14868,77.0,-0.5583137,75.53349,0.713964
51706,140144,289,2017学年度第一学期期末总评,7.0,历史,2017-2018-1,5,2018/1/23 00:00:00,14882,83.0,0.23031179999999998,81.84249,0.42342340000000006
51707,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14514,82.0,0.1205085,80.96406999999999,0.5
51708,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14515,87.0,0.7441189,85.95295,0.2297297
51709,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14519,85.0,0.4946747,83.9574,0.3220721
51710,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14527,87.0,0.7441189,85.95295,0.23198200000000002
51711,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14552,82.0,0.1205085,80.96406999999999,0.49774769999999996
51712,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14564,79.0,-0.2536578,77.97074,0.6599099
51713,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14568,98.0,2.116062,96.9285,0.009009009
51714,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14572,77.0,-0.5031019,75.97518000000001,0.7454955
51715,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14574,75.0,-0.7525460999999999,73.97963,0.8085585999999999
51716,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14580,85.0,0.4946747,83.9574,0.35360359999999996
51717,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14594,90.0,1.118285,88.94628,0.09684685
51718,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14596,81.0,-0.004213584,79.96629,0.5427928000000001
51719,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14600,85.0,0.4946747,83.9574,0.3558559
51720,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14613,87.0,0.7441189,85.95295,0.268018
51721,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14617,87.0,0.7441189,85.95295,0.2702703
51722,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14650,70.0,-1.376157,68.99075,0.9009009
51723,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14662,84.0,0.3699527,82.95962,0.3603604
51724,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14684,68.0,-1.625601,66.99519000000001,0.9391892
51725,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14694,85.0,0.4946747,83.9574,0.3581081
51726,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14698,78.0,-0.3783798,76.97296,0.6846846999999999
51727,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14705,88.0,0.868841,86.95073000000001,0.1621622
51728,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14718,86.0,0.6193969,84.95518,0.2725225
51729,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14721,79.0,-0.2536578,77.97074,0.6711712
51730,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14723,88.0,0.868841,86.95073000000001,0.1644144
51731,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14731,84.0,0.3699527,82.95962,0.36261259999999995
51732,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14745,84.0,0.3699527,82.95962,0.36486490000000005
51733,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14748,85.0,0.4946747,83.9574,0.35135140000000004
51734,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14755,83.0,0.2452306,81.96185,0.45720720000000004
51735,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14770,81.0,-0.004213584,79.96629,0.5540541
51736,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14775,95.0,1.7418959999999999,93.93517,0.02252252
51737,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14779,76.0,-0.6278239999999999,74.97740999999999,0.7725225
51738,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14785,88.0,0.868841,86.95073000000001,0.1599099
51739,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14808,78.0,-0.3783798,76.97296,0.6824324
51740,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14811,94.0,1.617174,92.93739000000001,0.02702703
51741,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14816,83.0,0.2452306,81.96185,0.4594595
51742,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14828,89.0,0.9935630999999999,87.9485,0.1576577
51743,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14831,74.0,-0.8772681999999999,72.98186,0.8288288
51744,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14841,77.0,-0.5031019,75.97518000000001,0.7545045
51745,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14843,86.0,0.6193969,84.95518,0.2747748
51746,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14866,61.0,-2.498655,60.01076,0.9797296999999998
51747,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14867,83.0,0.2452306,81.96185,0.4617117
51748,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14868,70.0,-1.376157,68.99075,0.8986485999999999
51749,140131,289,2017学年度第一学期期末总评,8.0,地理,2017-2018-1,5,2018/1/23 00:00:00,14882,77.0,-0.5031019,75.97518000000001,0.7567568
51750,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14514,79.0,-0.2423732,78.06101,0.6193694000000001
51751,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14515,90.0,1.315193,90.52155,0.07432432
51752,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14519,85.0,0.6072085,84.85767,0.29954949999999997
51753,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14527,82.0,0.18241770000000002,81.45934,0.4594595
51754,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14552,81.0,0.04082074,80.32656999999999,0.5157657999999999
51755,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14564,85.0,0.6072085,84.85767,0.3018018
51756,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14568,96.0,2.164775,97.3182,0.004504505
51757,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14572,74.0,-0.9503579,72.39714000000001,0.8378378000000001
51758,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14574,88.0,1.0319989999999999,88.256,0.1554054
51759,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14580,78.0,-0.3839701,76.92824,0.6621621999999999
51760,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14594,88.0,1.0319989999999999,88.256,0.1576577
51761,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14596,82.0,0.18241770000000002,81.45934,0.4617117
51762,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14600,75.0,-0.8087609,73.52991,0.8063063
51763,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14613,81.0,0.04082074,80.32656999999999,0.5382883
51764,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14617,86.0,0.7488055,85.99044,0.2635135
51765,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14650,69.0,-1.6583430000000001,66.73326,0.9414414000000001
51766,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14662,86.0,0.7488055,85.99044,0.24324320000000002
51767,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14684,74.0,-0.9503579,72.39714000000001,0.8265766
51768,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14694,89.0,1.1735959999999999,89.38877,0.12162160000000001
51769,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14698,72.0,-1.233552,70.13158,0.8828829
51770,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14705,90.0,1.315193,90.52155,0.06306306
51771,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14718,84.0,0.4656116,83.72489,0.3333333
51772,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14721,88.0,1.0319989999999999,88.256,0.12837839999999998
51773,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14723,81.0,0.04082074,80.32656999999999,0.5427928000000001
51774,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14731,76.0,-0.667164,74.66269,0.7454955
51775,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14745,75.0,-0.8087609,73.52991,0.8243243
51776,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14748,90.0,1.315193,90.52155,0.06531531
51777,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14755,79.0,-0.2423732,78.06101,0.6328829
51778,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14770,81.0,0.04082074,80.32656999999999,0.5405405
51779,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14775,93.0,1.739984,93.91988,0.01576577
51780,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14779,76.0,-0.667164,74.66269,0.7432432
51781,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14785,80.0,-0.1007762,79.19379,0.5540541
51782,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14808,87.0,0.8904023999999999,87.12321999999999,0.22072070000000002
51783,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14811,93.0,1.739984,93.91988,0.01801802
51784,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14816,87.0,0.8904023999999999,87.12321999999999,0.21846849999999998
51785,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14828,84.0,0.4656116,83.72489,0.33108109999999996
51786,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14831,80.0,-0.1007762,79.19379,0.5563063
51787,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14841,86.0,0.7488055,85.99044,0.24099099999999998
51788,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14843,81.0,0.04082074,80.32656999999999,0.536036
51789,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14866,68.0,-1.79994,65.60049000000001,0.9527027
51790,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14867,80.0,-0.1007762,79.19379,0.5585585999999999
51791,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14868,78.0,-0.3839701,76.92824,0.6441441
51792,140079,289,2017学年度第一学期期末总评,17.0,政治,2017-2018-1,5,2018/1/23 00:00:00,14882,73.0,-1.091955,71.26436,0.8806306
51793,140197,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,14879,72.0,-1.277415,69.78068,0.9031531999999999
51794,140197,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,15002,70.0,-1.565832,67.47334000000001,0.9234234
51795,140197,289,2017学年度第一学期期末总评,3.0,英语,2017-2018-1,5,2018/1/23 00:00:00,15004,76.0,-0.7005808000000001,74.39536,0.7837838
51796,140184,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14517,83.0,0.2735015,82.18800999999999,0.41666670000000006
51797,140184,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14521,67.0,-1.780362,65.75711,0.9527027
51798,140184,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14528,79.0,-0.2399643,78.08028,0.6126126000000001
51799,140184,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14530,79.0,-0.2399643,78.08028,0.6148649
51800,140184,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14531,80.0,-0.1115979,79.10722,0.5743243
51801,140184,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14532,84.0,0.4018679,83.21494,0.3716216
51802,140184,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14533,68.0,-1.651995,66.78404,0.9459459000000001
51803,140184,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14540,73.0,-1.010163,71.91869,0.8378378000000001
51804,140184,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14599,74.0,-0.8817965,72.94563000000001,0.8265766
51805,140184,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14602,83.0,0.2735015,82.18800999999999,0.4076577
51806,140184,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14605,77.0,-0.49669719999999995,76.02642,0.6801802
51807,140184,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14607,83.0,0.2735015,82.18800999999999,0.4099099
51808,140184,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14608,79.0,-0.2399643,78.08028,0.6103604
51809,140184,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14615,69.0,-1.5236290000000001,67.81097,0.9301802
51810,140184,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14621,84.0,0.4018679,83.21494,0.3693694
51811,140184,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14635,86.0,0.6586008000000001,85.26881,0.2702703
51812,140184,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14641,77.0,-0.49669719999999995,76.02642,0.6824324
51813,140184,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14649,89.0,1.0437,88.3496,0.14639639999999998
51814,140184,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14652,80.0,-0.1115979,79.10722,0.5765766
51815,140184,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14657,61.0,-2.55056,59.59551999999999,0.9864864999999999
51816,140184,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14673,80.0,-0.1115979,79.10722,0.5788288
51817,140184,289,2017学年度第一学期期末总评,4.0,物理,2017-2018-1,5,2018/1/23 00:00:00,14675,85.0,0.5302343,84.24186999999999,0.3220721
