,Unnamed: 0,exam_numname,mes_sub_id,mes_sub_name,exam_term,exam_type,exam_sdate,mes_StudentID,mes_Score,mes_Z_Score,mes_T_Score,mes_dengdi,bf_StudentID,cla_Name,cla_id
2849,2849,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14869,53.0,-1.166333,70.66933,0.8623853000000001,14869,白-高二(04),904
2850,2850,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14874,56.0,-0.9165686,72.66745,0.8142202,14874,白-高二(04),904
2851,2851,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14875,80.0,1.081551,88.6524,0.146789,14875,白-高二(04),904
2852,2852,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14880,42.0,-2.082138,63.3429,0.9816514,14880,白-高二(04),904
2853,2853,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15005,58.0,-0.7500585999999999,73.99953000000002,0.7798165,15005,白-高二(04),904
2854,2854,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15006,70.0,0.2490011,81.99201,0.4678899,15006,白-高二(04),904
2855,2855,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15008,64.0,-0.2505288,77.99577,0.6490825,15008,白-高二(04),904
2856,2856,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14613,71.0,0.33225609999999994,82.65805,0.4288991,14613,白-高二(05),905
2857,2857,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14617,55.0,-0.9998235,72.00140999999998,0.8256880999999999,14617,白-高二(05),905
2858,2858,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14650,48.0,-1.582608,67.33913000000001,0.9197248,14650,白-高二(05),905
2859,2859,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14662,74.0,0.5820211,84.65616999999997,0.32339450000000003,14662,白-高二(05),905
2860,2860,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14684,60.0,-0.5835486999999999,75.33161,0.7362385,14684,白-高二(05),905
2861,2861,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14694,79.0,0.9982959,87.98637,0.16972479999999998,14694,白-高二(05),905
2862,2862,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14698,47.0,-1.665863,66.6731,0.9311926,14698,白-高二(05),905
2863,2863,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14705,71.0,0.33225609999999994,82.65805,0.4266055,14705,白-高二(05),905
2864,2864,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14718,73.0,0.4987661,83.99013000000002,0.3715595999999999,14718,白-高二(05),905
2865,2865,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14721,82.0,1.248061,89.98449000000002,0.08256881,14721,白-高二(05),905
2866,2866,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14723,57.0,-0.8333136,73.33349,0.793578,14723,白-高二(05),905
2867,2867,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14731,70.0,0.2490011,81.99201,0.4633028,14731,白-高二(05),905
2869,2869,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14745,40.0,-2.248648,62.01081,0.9862385,14745,白-高二(05),905
2870,2870,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14748,74.0,0.5820211,84.65616999999997,0.3188073,14748,白-高二(05),905
2871,2871,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14755,64.0,-0.2505288,77.99577,0.6422018,14755,白-高二(05),905
2872,2872,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14770,52.0,-1.249588,70.0033,0.8715596,14770,白-高二(05),905
2873,2873,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14775,75.0,0.665276,85.3222,0.2912844,14775,白-高二(05),905
2874,2874,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14779,68.0,0.08249117,80.65993,0.5114679,14779,白-高二(05),905
2875,2875,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14785,62.0,-0.4170387,76.66369,0.6834861999999999,14785,白-高二(05),905
2876,2876,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14808,82.0,1.248061,89.98449000000002,0.08486239,14808,白-高二(05),905
2877,2877,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14811,75.0,0.665276,85.3222,0.28669720000000004,14811,白-高二(05),905
2878,2878,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14816,75.0,0.665276,85.3222,0.2889908,14816,白-高二(05),905
2879,2879,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14828,76.0,0.7485310000000001,85.98825,0.2385321,14828,白-高二(05),905
2880,2880,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14831,67.0,-0.0007638072,79.99389000000002,0.5344036999999999,14831,白-高二(05),905
2881,2881,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14841,72.0,0.4155111,83.32409,0.4036697,14841,白-高二(05),905
2882,2882,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14843,57.0,-0.8333136,73.33349,0.7889909,14843,白-高二(05),905
2883,2883,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14866,44.0,-1.915628,64.67497,0.956422,14866,白-高二(05),905
2884,2884,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14867,58.0,-0.7500585999999999,73.99953000000002,0.7706421999999999,14867,白-高二(05),905
2885,2885,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14868,50.0,-1.416098,68.67121,0.9082569,14868,白-高二(05),905
2886,2886,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14882,59.0,-0.6668036,74.66557,0.7568808000000001,14882,白-高二(05),905
2887,2887,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14525,69.0,-0.6591855,74.72652,0.7674419,14525,白-高二(07),907
2888,2888,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14774,85.0,0.8284609000000001,86.62769,0.2126246,14774,白-高二(07),907
2889,2889,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14571,69.0,-0.6591855,74.72652,0.7641196,14571,白-高二(07),907
2890,2890,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14575,83.0,0.6425050999999999,85.14004,0.28239200000000003,14575,白-高二(07),907
2929,2929,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14623,58.0,-0.7084435,74.33245,0.7971698,14623,白-高二(10),910
2930,2930,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14538,84.0,2.342291,98.73833,0.009433962,14538,白-高二(10),910
2931,2931,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14633,71.0,0.8169239,86.53539,0.2028302,14633,白-高二(10),910
2932,2932,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14886,61.0,-0.3564356,77.14851,0.6603774,14886,白-高二(11),911
2933,2933,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14565,46.0,-2.116475,63.0682,0.9716981,14565,白-高二(10),910
2934,2934,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14870,68.0,0.464916,83.71933,0.3066038,14870,白-高二(10),910
2935,2935,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14587,63.0,-0.1217637,79.02589,0.5424528000000001,14587,白-高二(10),910
2936,2936,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14810,62.0,-0.23909970000000005,78.0872,0.6179245,14810,白-高二(10),910
2937,2937,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14814,69.0,0.582252,84.65801,0.2924528,14814,白-高二(10),910
2938,2938,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14620,57.0,-0.8257793999999999,73.39376999999998,0.8160377,14620,白-高二(10),910
2939,2939,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14830,48.0,-1.881803,64.94558,0.9669811,14830,白-高二(10),910
2940,2940,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14794,58.0,-0.7084435,74.33245,0.7924528000000001,14794,白-高二(10),910
2941,2941,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14864,62.0,-0.23909970000000005,78.0872,0.5801887,14864,白-高二(10),910
2942,2942,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14668,62.0,-0.23909970000000005,78.0872,0.6084906,14668,白-高二(10),910
2943,2943,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14706,77.0,1.52094,92.16752,0.05188679,14706,白-高二(10),910
2944,2944,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14797,62.0,-0.23909970000000005,78.0872,0.6132075,14797,白-高二(10),910
2945,2945,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14689,82.0,2.107619,96.86095,0.01886792,14689,白-高二(10),910
2946,2946,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14789,60.0,-0.4737716,76.20982,0.7169810999999999,14789,白-高二(10),910
2947,2947,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14889,56.0,-0.9431154,72.45508000000002,0.8301886999999999,14889,白-高二(11),911
2948,2948,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14740,66.0,0.23024410000000006,81.84195,0.4292453,14740,白-高二(10),910
2949,2949,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14765,67.0,0.3475801,82.78064,0.3632075,14765,白-高二(10),910
2950,2950,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14847,50.0,-1.647131,66.82295,0.9575472,14847,白-高二(10),910
2951,2951,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14890,61.0,-0.3564356,77.14851,0.6650943,14890,白-高二(11),911
2952,2952,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14892,52.0,-1.412459,68.70033000000001,0.9009434,14892,白-高二(11),911
2953,2953,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14894,52.0,-1.412459,68.70033000000001,0.9056604,14894,白-高二(11),911
2954,2954,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14818,88.0,2.811635,100.0,0.004716980999999999,14818,白-高二(10),910
2955,2955,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14883,59.0,-0.5911075,75.27114,0.745283,14883,白-高二(10),910
2956,2956,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14897,70.0,0.6995879,85.5967,0.2311321,14897,白-高二(11),911
2957,2957,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14900,55.0,-1.060451,71.51639,0.8726415000000001,14900,白-高二(11),911
2958,2958,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14902,71.0,0.8169239,86.53539,0.21226420000000004,14902,白-高二(11),911
2959,2959,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14933,58.0,-0.7084435,74.33245,0.7641509,14933,白-高二(11),911
2960,2960,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14936,77.0,1.52094,92.16752,0.06603774,14936,白-高二(11),911
2961,2961,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14905,42.0,-2.585819,59.31345,0.995283,14905,白-高二(11),911
2962,2962,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14915,62.0,-0.23909970000000005,78.0872,0.6226415,14915,白-高二(12),912
2963,2963,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,15007,70.0,0.6995879,85.5967,0.240566,15007,白-高二(12),912
2964,2964,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14891,56.0,-0.9431154,72.45508000000002,0.8349056999999999,14891,白-高二(12),912
2965,2965,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14895,62.0,-0.23909970000000005,78.0872,0.6273585,14895,白-高二(12),912
2966,2966,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14898,73.0,1.051596,88.41277,0.1415094,14898,白-高二(12),912
2967,2967,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14930,68.0,0.464916,83.71933,0.3207547,14930,白-高二(12),912
2968,2968,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14938,55.0,-1.060451,71.51639,0.8443396000000001,14938,白-高二(12),912
2982,2982,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14940,49.0,-1.7644669999999998,65.88426,0.9622642,14940,白-高二(12),912
2983,2983,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14907,55.0,-1.060451,71.51639,0.8396226000000001,14907,白-高二(12),912
2984,2984,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14909,50.0,-1.647131,66.82295,0.9528302,14909,白-高二(12),912
2985,2985,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14941,61.0,-0.3564356,77.14851,0.6320755,14941,白-高二(12),912
2986,2986,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,14943,55.0,-1.060451,71.51639,0.8537735999999999,14943,白-高二(12),912
2987,2987,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14547,84.0,0.7354831000000001,85.88387,0.26578070000000004,14547,白-高二(07),907
2988,2988,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14549,67.0,-0.8451414,73.23886999999998,0.807309,14549,白-高二(07),907
2989,2989,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14711,81.0,0.4565493,83.6524,0.3554817,14711,白-高二(07),907
2990,2990,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14674,80.0,0.3635714,82.90857,0.4119601,14674,白-高二(07),907
2991,2991,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14878,84.0,0.7354831000000001,85.88387,0.255814,14878,白-高二(07),907
2992,2992,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14840,73.0,-0.2872739,77.70181,0.6578073,14840,白-高二(07),907
2993,2993,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14637,82.0,0.5495272,84.39622,0.3322259,14637,白-高二(07),907
2994,2994,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14842,73.0,-0.2872739,77.70181,0.6611296,14842,白-高二(07),907
2995,2995,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14516,85.0,0.8284609000000001,86.62769,0.2093023,14516,白-高二(08),908
2996,2996,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14722,71.0,-0.4732297,76.21415999999998,0.7209302,14722,白-高二(08),908
2997,2997,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14806,75.0,-0.1013181,79.18945,0.5880399000000001,14806,白-高二(08),908
2998,2998,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14844,84.0,0.7354831000000001,85.88387,0.2724252,14844,白-高二(08),908
2999,2999,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14846,80.0,0.3635714,82.90857,0.4053156,14846,白-高二(08),908
3000,3000,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14619,78.0,0.17761559999999998,81.42092,0.4684385,14619,白-高二(08),908
3001,3001,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14050,78.0,0.17761559999999998,81.42092,0.4651163,14050,白-高二(08),908
3002,3002,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14822,73.0,-0.2872739,77.70181,0.6445183000000001,14822,白-高二(08),908
3190,3190,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14791,69.0,0.1270385,81.01631,0.4645309,14791,白-高二(03),903
3191,3191,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14671,73.0,0.1024087,80.81926999999997,0.4828375,14671,白-高二(03),903
3192,3192,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14762,83.0,0.9420452,87.53636,0.173913,14762,白-高二(03),903
3193,3193,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,14513,84.0,0.7247099,85.79768,0.2562929,14513,白-高二(03),903
3194,3194,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,14630,69.0,-0.7338326999999999,74.12934,0.7963387,14630,白-高二(03),903
3195,3195,2018-1学期期中考试,3.0,英语,2018-2019-1,2,2018/11/5 00:00:00,14801,82.0,0.5302375,84.2419,0.3226545,14801,白-高二(03),903
3196,3196,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14554,84.0,0.7354831000000001,85.88387,0.2491694,14554,白-高二(03),903
3197,3197,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14693,73.0,-0.2872739,77.70181,0.6744186,14693,白-高二(03),903
3198,3198,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14630,68.0,-0.7521635,73.98269,0.7774087,14630,白-高二(03),903
3199,3199,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14659,87.0,1.014417,88.11533,0.1461794,14659,白-高二(03),903
3200,3200,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14857,73.0,-0.2872739,77.70181,0.6677741,14857,白-高二(03),903
3201,3201,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14701,81.0,0.4565493,83.6524,0.372093,14701,白-高二(03),903
3202,3202,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14703,76.0,-0.008340211,79.93328000000002,0.5215947,14703,白-高二(03),903
3203,3203,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14707,77.0,0.08463769,80.6771,0.4983389,14707,白-高二(03),903
3204,3204,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14712,70.0,-0.5662076,75.47034000000002,0.7375416,14712,白-高二(03),903
3205,3205,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14800,88.0,1.107395,88.85915,0.09966777,14800,白-高二(03),903
3206,3206,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14736,80.0,0.3635714,82.90857,0.3887043,14736,白-高二(03),903
3207,3207,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14743,86.0,0.9214388,87.37151,0.1528239,14743,白-高二(03),903
3208,3208,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14753,100.0,2.22313,97.78503,0.003322259,14753,白-高二(03),903
3209,3209,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14760,84.0,0.7354831000000001,85.88387,0.2392027,14760,白-高二(03),903
3210,3210,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14762,75.0,-0.1013181,79.18945,0.5946844,14762,白-高二(03),903
3211,3211,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14658,81.0,0.1952431,81.56194,0.4416476,14658,白-高二(07),907
3212,3212,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14855,97.0,2.062739,96.50191,0.004576659,14855,白-高二(07),907
3213,3213,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14691,83.0,0.4286801,83.42944,0.3409611,14691,白-高二(07),907
3214,3214,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14618,76.0,-0.3883494,76.8932,0.6727689,14618,白-高二(07),907
3215,3215,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14697,82.0,0.3119616,82.49569,0.4210526,14697,白-高二(07),907
3216,3216,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14524,86.0,0.7788356,86.23068,0.2585812,14524,白-高二(07),907
3217,3217,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14823,72.0,-0.8552235,73.15821,0.8009154,14823,白-高二(07),907
3218,3218,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14772,84.0,0.5453986,84.36319,0.3272311,14772,白-高二(07),907
3219,3219,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14525,70.0,-1.08866,71.29072,0.8695652,14525,白-高二(07),907
3220,3220,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14774,91.0,1.362428,90.89942,0.06636155,14774,白-高二(07),907
3221,3221,2018-1学期期中考试,7.0,历史,2018-2019-1,2,2018/11/5 00:00:00,14856,77.0,0.6438225000000001,85.15058,0.2736842,14856,白-高二(03),903
3222,3222,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14687,71.0,0.4271241,83.41699,0.3318078,14687,白-高二(04),904
3223,3223,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14773,76.0,1.177338,89.4187,0.1327231,14773,白-高二(04),904
3224,3224,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14837,64.0,-0.6231754,75.0146,0.7757437,14837,白-高二(04),904
3225,3225,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14869,64.0,-0.6231754,75.0146,0.7780321,14869,白-高二(04),904
3226,3226,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14874,61.0,-1.073304,71.41356999999998,0.8718535,14874,白-高二(04),904
3227,3227,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14875,71.0,0.4271241,83.41699,0.34324940000000004,14875,白-高二(04),904
3228,3228,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14880,65.0,-0.4731326,76.21494,0.6819221999999999,14880,白-高二(04),904
3229,3229,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15005,52.0,-2.423689,60.61049000000001,0.9839817,15005,白-高二(04),904
3230,3230,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15006,76.0,1.177338,89.4187,0.1258581,15006,白-高二(04),904
3231,3231,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,15008,62.0,-0.923261,72.61391,0.8649886,15008,白-高二(04),904
3232,3232,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14837,65.0,-0.5693004,75.44559,0.7208238,14837,白-高二(04),904
3233,3233,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14848,62.0,-0.8211913000000001,73.43047,0.812357,14848,白-高二(04),904
3234,3234,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14869,83.0,0.9420452,87.53636,0.1967963,14869,白-高二(04),904
3235,3235,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14874,52.0,-1.660828,66.71338,0.9382151,14874,白-高二(04),904
3236,3236,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14875,86.0,1.193936,89.55149,0.09839817,14875,白-高二(04),904
3237,3237,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,14880,58.0,-1.157046,70.74363000000002,0.8695652,14880,白-高二(04),904
3238,3238,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15005,66.0,-0.4853368,76.11731,0.7093822,15005,白-高二(04),904
3239,3239,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15006,84.0,1.026009,88.20806999999998,0.14416479999999998,15006,白-高二(04),904
3240,3240,2018-1学期期中考试,2.0,数学,2018-2019-1,2,2018/11/5 00:00:00,15008,65.0,-0.5693004,75.44559,0.7139588000000001,15008,白-高二(04),904
3261,3261,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14570,91.0,1.362428,90.89942,0.05949657,14570,白-高二(07),907
3262,3262,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14571,81.0,0.1952431,81.56194,0.4462242,14571,白-高二(07),907
3263,3263,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14575,91.0,1.362428,90.89942,0.0617849,14575,白-高二(07),907
3264,3264,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14536,79.0,-0.03819393,79.69445,0.5537757,14536,白-高二(07),907
3265,3265,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14576,90.0,1.24571,89.96568,0.1121281,14576,白-高二(07),907
3266,3266,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14579,86.0,0.7788356,86.23068,0.2608696,14579,白-高二(07),907
3512,3512,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14853,82.0,0.5495272,84.39622,0.3189369,14853,白-高二(06),906
3513,3513,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14621,75.0,-0.1013181,79.18945,0.6013289,14621,白-高二(06),906
3514,3514,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,15004,89.0,1.200373,89.60298,0.09302326,15004,白-高二(06),906
3515,3515,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14744,83.0,0.6425050999999999,85.14004,0.2990033,14744,白-高二(06),906
3516,3516,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,14862,80.0,0.3635714,82.90857,0.3820598,14862,白-高二(06),906
