,exam_numname,mes_sub_id,mes_sub_name,exam_term,exam_type,exam_sdate,mes_StudentID,mes_Score,mes_Z_Score,mes_T_Score,mes_dengdi,bf_StudentID,cla_Name,cla_id
2137,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15790,89.0,1.554777,92.43821,0.0516129,15790,东-高一(04),929
2138,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15796,63.0,-0.9629369000000001,72.2965,0.8322579999999999,15796,东-高一(04),929
2139,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15806,94.0,2.038952,96.31161,0.01290323,15806,东-高一(04),929
2140,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15833,92.0,1.8452819999999999,94.76225,0.02580645,15833,东-高一(04),929
2141,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15843,71.0,-0.1882558,78.49395,0.5849462,15843,东-高一(04),929
2142,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15847,82.0,0.8769306999999998,87.01544,0.2021505,15847,东-高一(04),929
2143,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15851,92.0,1.8452819999999999,94.76225,0.02795699,15851,东-高一(04),929
2144,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15862,86.0,1.264271,90.11417,0.1010753,15862,东-高一(04),929
2145,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15867,74.0,0.10224960000000001,80.81799000000001,0.48172040000000005,15867,东-高一(04),929
2146,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15887,83.0,0.9737658000000001,87.79012,0.1655914,15887,东-高一(04),929
2147,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15894,72.0,-0.0914207,79.26863,0.5483871,15894,东-高一(04),929
2148,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15899,93.0,1.9421169999999999,95.53693,0.01505376,15899,东-高一(04),929
2149,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,16028,84.0,1.070601,88.5648,0.1462366,16028,东-高一(04),929
2150,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,16035,84.0,1.070601,88.5648,0.14838710000000002,16035,东-高一(04),929
2151,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,16040,72.0,-0.0914207,79.26863,0.5505376000000001,16040,东-高一(04),929
2152,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,16054,81.0,0.7800954999999999,86.24076,0.2301075,16054,东-高一(04),929
2153,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15851,92.0,1.7913080000000001,94.33046,0.006451613,15851,东-高一(04),929
2154,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15887,88.0,1.380528,91.04423,0.06451613,15887,东-高一(04),929
2155,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15894,72.0,-0.2625897,77.89928,0.6580645,15894,东-高一(04),929
2156,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15899,85.0,1.072444,88.57955,0.14838710000000002,15899,东-高一(04),929
2157,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,16148,92.0,0.5369861,84.29589,0.3827957,16148,白-高一(05),938
2158,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,16158,92.0,0.5369861,84.29589,0.3849462,16158,白-高一(05),938
2159,2018-1学期期中考试,4.0,物理,2018-2019-1,2,2018/11/5 00:00:00,16162,80.0,-0.8438353999999999,73.24932,0.8344086,16162,白-高一(05),938
2160,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15458,73.0,0.005414438000000001,80.04330999999999,0.5118279,15458,白-高一(05),938
2161,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15461,83.0,0.9737658000000001,87.79012,0.1763441,15461,白-高一(05),938
2162,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15580,77.0,-0.430921,76.55264,0.7361963,15580,白-高一(01),934
2163,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,15583,84.0,0.3777647,83.02212,0.392638,15583,白-高一(01),934
2164,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15507,68.0,0.04327533,80.3462,0.4846626,15507,白-高一(01),934
2165,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15513,69.0,0.16084,81.28671999999999,0.4233129,15513,白-高一(01),934
2166,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15519,68.5,0.1020577,80.81645999999999,0.4601227,15519,白-高一(01),934
2167,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15524,67.0,-0.07428932,79.40569,0.5460123,15524,白-高一(01),934
2168,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14500,77.0,-0.3370225,77.30382,0.6363635999999999,14500,白-高二(01),901
2169,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14501,88.0,1.1193959999999998,88.95517,0.1363636,14501,白-高二(01),901
2170,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14502,76.0,-0.4694242,76.24461,0.7045454000000001,14502,白-高二(01),901
2171,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14503,81.0,0.19258429999999999,81.54066999999999,0.5,14503,白-高二(01),901
2172,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14504,85.0,0.722191,85.77753,0.31818179999999996,14504,白-高二(01),901
2173,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14505,87.0,0.9869943000000001,87.89596,0.15909089999999998,14505,白-高二(01),901
2174,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14506,78.0,-0.2046208,78.36304,0.6136364000000001,14506,白-高二(01),901
2175,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14507,68.0,-1.528638,67.7709,0.9318181999999999,14507,白-高二(01),901
2176,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14508,72.0,-0.9990309000000002,72.00775,0.8636364,14508,白-高二(01),901
2177,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,14511,65.0,-1.925843,64.59326,0.9545454,14511,白-高二(01),901
2178,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14597,91.0,1.362428,90.89941999999999,0.07780319999999999,14597,白-高二(02),902
2179,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14628,90.0,1.24571,89.96568,0.09153318,14628,白-高二(02),902
2180,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14480,91.0,1.362428,90.89941999999999,0.08466819,14480,白-高二(03),903
2181,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14643,77.0,-0.2716309,77.82695,0.6475973,14643,白-高二(02),902
2182,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14497,87.0,0.8955540999999999,87.16444,0.21967960000000003,14497,白-高二(03),903
2183,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14860,72.0,-0.8552235,73.15821,0.7963387,14860,白-高二(10),910
2184,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14565,77.0,-0.2716309,77.82695,0.6384439000000001,14565,白-高二(10),910
2185,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14883,66.0,-1.555534,67.55573000000001,0.9267734000000001,14883,白-高二(10),910
2186,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14864,74.0,-0.6217865,75.02571,0.7299770999999999,14864,白-高二(10),910
2187,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14534,65.0,-1.672253,66.62198000000001,0.9359268,14534,白-高二(10),910
2188,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14830,71.0,-0.9719419,72.22446,0.8215103000000001,14830,白-高二(10),910
2189,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14667,70.0,-1.08866,71.29072,0.8489701999999999,14667,白-高二(10),910
2190,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14584,83.0,0.42868009999999995,83.42944,0.3524027,14584,白-高二(10),910
2191,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14833,80.0,0.07852457,80.6282,0.5240275,14833,白-高二(10),910
2192,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14706,84.0,0.5453986,84.36319,0.3089245,14706,白-高二(10),910
2193,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14790,82.0,0.3119616,82.49569,0.402746,14790,白-高二(10),910
2194,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14633,94.0,1.712584,93.70067,0.01830664,14633,白-高二(10),910
2195,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14555,71.0,-0.9719419,72.22446,0.8306636000000001,14555,白-高二(10),910
2196,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14884,68.0,-1.322098,69.42322,0.8993135,14884,白-高二(11),911
2197,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14886,67.0,-1.438816,68.48947,0.9016019000000001,14886,白-高二(11),911
2198,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14889,81.0,0.1952431,81.56194,0.45308919999999997,14889,白-高二(11),911
2199,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14916,70.0,-1.08866,71.29072,0.8649886,14916,白-高二(11),911
2200,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14922,81.0,0.1952431,81.56194,0.4393593,14922,白-高二(11),911
2201,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14923,86.0,0.7788356,86.23068,0.24713960000000001,14923,白-高二(11),911
2202,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14646,60.0,-2.255846,61.95324,0.9839817,14646,白-高二(02),902
2203,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,14469,69.0,-0.1733607,78.61310999999999,0.5945946,14469,白-高二(01),901
2204,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,14741,80.0,1.118792,88.95034,0.1219512,14741,白-高二(02),902
2205,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,14865,65.0,-0.1030243,79.1758,0.5470383000000001,14865,白-高二(02),902
2206,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,14464,64.0,-0.1844787,78.52417,0.5609755999999999,14464,白-高二(02),902
2207,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,14537,74.0,0.6300657,85.04053,0.2752613,14537,白-高二(02),902
2208,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,14857,70.0,0.3042479,82.43398,0.4076655,14857,白-高二(03),903
2209,2018-1学期期中考试,5.0,化学,2018-2019-1,2,2018/11/5 00:00:00,14859,59.0,-0.5917509,75.26599,0.7630661999999999,14859,白-高二(03),903
2210,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15528,62.0,-0.6621126,74.7031,0.7361963,15528,白-高一(01),934
2211,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15529,66.0,-0.191854,78.46517,0.5828221,15529,白-高一(01),934
2212,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15536,74.0,0.7486632,85.9893,0.208589,15536,白-高一(01),934
2213,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15541,66.0,-0.191854,78.46517,0.5889571,15541,白-高一(01),934
2214,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15546,65.0,-0.3094186,77.52465,0.6503068000000001,15546,白-高一(01),934
2215,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15547,65.0,-0.3094186,77.52465,0.6564416999999999,15547,白-高一(01),934
2216,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15550,59.0,-1.014807,71.88155,0.8527607,15550,白-高一(01),934
2217,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15566,54.0,-1.60263,67.17896,0.9447853,15566,白-高一(01),934
2218,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15568,71.0,0.39596929999999997,83.16776,0.3742331,15568,白-高一(01),934
2219,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15571,72.5,0.5723163,84.57853,0.2822086,15571,白-高一(01),934
2220,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15572,59.0,-1.014807,71.88155,0.8466256999999999,15572,白-高一(01),934
2221,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14782,76.0,1.177338,89.4187,0.08466819,14782,白-高二(02),902
2222,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14788,77.0,1.327381,90.61905,0.07322654,14788,白-高二(02),902
2223,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14815,72.0,0.5771669,84.61733000000001,0.28604120000000005,14815,白-高二(02),902
2224,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14827,66.0,-0.3230898,77.41528000000001,0.624714,14827,白-高二(02),902
2225,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14829,50.0,-2.723774,58.2098,0.9954233,14829,白-高二(02),902
2226,2018-1学期期中考试,1.0,语文,2018-2019-1,2,2018/11/5 00:00:00,14865,68.0,-0.02300427,79.81596,0.47826090000000004,14865,白-高二(02),902
2227,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14544,73.0,-0.7385049,74.09196,0.7757437,14544,白-高二(02),902
2228,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14894,57.0,-2.606001,59.151990000000005,0.9977117,14894,白-高二(11),911
2229,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,14896,79.0,-0.03819393,79.69445,0.5652174,14896,白-高二(11),911
2230,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15481,74.0,-0.7027886,74.37769,0.7607361999999999,15481,白-高一(01),934
2231,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15483,79.0,-0.06353334,79.49173,0.595092,15483,白-高一(01),934
2232,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15497,86.0,0.8314239999999999,86.65139,0.2147239,15497,白-高一(01),934
2233,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15499,83.0,0.44787089999999996,83.58296999999999,0.34969320000000004,15499,白-高一(01),934
2234,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15457,56.0,-0.7703581,73.83714,0.7634408,15457,白-高一(03),936
2235,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15507,69.0,-1.342044,69.26365,0.9263804,15507,白-高一(01),934
2236,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15513,93.0,1.7263810000000002,93.81105,0.01840491,15513,白-高一(01),934
2237,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15519,86.0,0.8314239999999999,86.65139,0.208589,15519,白-高一(01),934
2238,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15524,79.0,-0.06353334,79.49173,0.6012270000000001,15524,白-高一(01),934
2239,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15528,81.0,0.19216870000000003,81.53735,0.4785276,15528,白-高一(01),934
2240,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15464,66.0,0.3100717,82.48058,0.3827957,15464,白-高一(03),936
2241,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15529,83.0,0.44787089999999996,83.58296999999999,0.35582820000000004,15529,白-高一(01),934
2242,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15536,81.0,0.19216870000000003,81.53735,0.47239259999999994,15536,白-高一(01),934
2243,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15477,57.0,-0.6623150999999999,74.70148,0.7311828,15477,白-高一(03),936
2244,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15541,85.0,0.7035729000000001,85.62859,0.2208589,15541,白-高一(01),934
2245,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15546,90.0,1.3428280000000001,90.74262,0.06748466,15546,白-高一(01),934
2246,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15478,61.0,-0.23014320000000002,78.15885,0.5677419,15478,白-高一(03),936
2247,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15547,79.0,-0.06353334,79.49173,0.5889571,15547,白-高一(01),934
2248,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15550,52.0,-3.515512,51.87591,0.993865,15550,白-高一(01),934
2249,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15566,88.0,1.087126,88.69700999999999,0.12269939999999999,15566,白-高一(01),934
2250,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15482,64.5,0.14800729999999998,81.18406,0.45376350000000004,15482,白-高一(03),936
2251,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15485,70.0,0.7422436,85.93795,0.2688172,15485,白-高一(03),936
2252,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15568,80.0,0.0643177,80.51454,0.5521472,15568,白-高一(01),934
2253,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15571,79.0,-0.06353334,79.49173,0.5828221,15571,白-高一(01),934
2254,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15492,63.0,-0.01405721,79.88754,0.5032258,15492,白-高一(03),936
2255,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15572,83.0,0.44787089999999996,83.58296999999999,0.3619632,15572,白-高一(01),934
2256,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,15791,79.0,0.5816180999999999,84.65295,0.3290323,15791,东-高一(05),930
2257,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,15794,77.5,0.4313946,83.45116,0.3655914,15794,东-高一(05),930
2258,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,16075,58.5,-1.471437,68.22851,0.9182796,16075,东-高一(05),930
2259,2018-1学期期中考试,8.0,地理,2018-2019-1,2,2018/11/5 00:00:00,16157,55.5,-1.771884,65.82493000000001,0.9483870999999999,16157,东-高一(05),930
2260,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15791,67.0,0.4181147,83.34492,0.3634409,15791,东-高一(05),930
2261,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15794,67.0,0.4181147,83.34492,0.3655914,15794,东-高一(05),930
2262,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15797,61.0,-0.23014320000000002,78.15885,0.5913978,15797,东-高一(05),930
2263,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15799,55.0,-0.878401,72.97279,0.8021505,15799,东-高一(05),930
2264,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15801,65.0,0.20202879999999998,81.61623,0.427957,15801,东-高一(05),930
2265,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15815,70.5,0.7962651,86.37012,0.24086020000000002,15815,东-高一(05),930
2266,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15817,68.0,0.5261577,84.20926,0.3290323,15817,东-高一(05),930
2267,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15575,72.0,-0.9584906999999999,72.33208,0.8098159,15575,白-高一(01),934
2268,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15580,82.0,0.32001979999999997,82.56016,0.42944790000000005,15580,白-高一(01),934
2269,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15583,81.0,0.19216870000000003,81.53735,0.4662577,15583,白-高一(01),934
2270,2018-1学期期中考试,6.0,生物,2018-2019-1,2,2018/11/5 00:00:00,15597,73.0,-0.8306396,73.35488000000001,0.8036810000000001,15597,白-高一(01),934
2271,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15504,64.5,-0.368201,77.05439,0.6871166,15504,白-高一(02),935
2272,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15505,73.0,0.6310986,85.04879,0.26380370000000003,15505,白-高一(02),935
2273,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15510,76.0,0.9837925,87.87034,0.1472393,15510,白-高一(02),935
2274,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15511,66.0,-0.191854,78.46517,0.607362,15511,白-高一(02),935
2275,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15515,59.0,-1.014807,71.88155,0.8588957,15515,白-高一(02),935
2276,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15533,63.0,-0.5445479,75.64362,0.7239264,15533,白-高一(02),935
2277,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15534,70.0,0.2784046,82.22723,0.398773,15534,白-高一(02),935
2278,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15539,57.0,-1.2499360000000002,70.00050999999999,0.8957055,15539,白-高一(02),935
2279,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15540,69.0,0.16084,81.28671999999999,0.41717790000000005,15540,白-高一(02),935
2280,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15542,74.5,0.8074456,86.45956,0.190184,15542,白-高一(02),935
2281,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15545,63.0,-0.5445479,75.64362,0.7177914000000001,15545,白-高一(02),935
2282,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15551,52.0,-1.837759,65.29793000000001,0.9754601,15551,白-高一(02),935
2283,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15557,71.0,0.39596929999999997,83.16776,0.3680982,15557,白-高一(02),935
2284,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15558,65.0,-0.3094186,77.52465,0.6319019,15558,白-高一(02),935
2285,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15561,68.5,0.1020577,80.81645999999999,0.4662577,15561,白-高一(02),935
2286,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15563,64.0,-0.42698329999999995,76.58414,0.7055215,15563,白-高一(02),935
2287,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15564,56.0,-1.367501,69.06,0.9141104,15564,白-高一(02),935
2288,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15569,61.0,-0.7796772,73.76258,0.791411,15569,白-高一(02),935
2289,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15576,61.0,-0.7796772,73.76258,0.797546,15576,白-高一(02),935
2290,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15577,77.5,1.16014,89.28111,0.12269939999999999,15577,白-高一(02),935
2291,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15581,60.0,-0.8972419,72.82207,0.8220859,15581,白-高一(02),935
2292,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15589,56.5,-1.308718,69.53026,0.9079754000000001,15589,白-高一(02),935
2293,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15594,68.0,0.04327533,80.3462,0.47239259999999994,15594,白-高一(02),935
2294,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15595,65.0,-0.3094186,77.52465,0.6687116999999999,15595,白-高一(02),935
2295,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15598,81.0,1.571616,92.57293,0.06748466,15598,白-高一(02),935
2296,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15601,57.0,-1.2499360000000002,70.00050999999999,0.9018405,15601,白-高一(02),935
2297,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15603,69.0,0.16084,81.28671999999999,0.41104300000000005,15603,白-高一(02),935
2298,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15606,73.0,0.6310986,85.04879,0.2699386,15606,白-高一(02),935
2299,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15612,59.0,-1.014807,71.88155,0.8650306000000001,15612,白-高一(02),935
2300,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15616,70.0,0.2784046,82.22723,0.404908,15616,白-高一(02),935
2301,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15627,63.0,-0.5445479,75.64362,0.7116564999999999,15627,白-高一(02),935
2302,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15630,65.0,-0.3094186,77.52465,0.6748466,15630,白-高一(02),935
2303,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15635,64.5,-0.368201,77.05439,0.6809816,15635,白-高一(02),935
2304,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15643,55.0,-1.4850649999999999,68.11948000000001,0.9325153,15643,白-高一(02),935
2305,2018-1学期期中考试,17.0,政治,2018-2019-1,2,2018/11/5 00:00:00,15644,74.0,0.7486632,85.9893,0.2147239,15644,白-高一(02),935
